timestamp,device_id,x,y,z
2024-01-04 00:34:00,1,-1.67,-0.99,225.98
2024-01-04 00:35:00,1,-1.71,-1.78,228.6
2024-01-04 00:36:00,1,1.97,0.59,226.46
2024-01-04 00:37:00,1,-0.71,1.13,228.16
2024-01-04 00:38:00,1,-1.73,-0.69,223.49
2024-01-04 00:39:00,1,0.84,0.05,223.85
2024-01-04 00:40:00,1,1.91,-1.24,226.67
2024-01-04 00:41:00,1,-1.32,-0.84,229.32
2024-01-04 00:42:00,1,1.47,-0.34,224.7
2024-01-04 00:43:00,1,1.63,-0.41,226.1
2024-01-04 00:44:00,1,-1.97,1.72,225.64
2024-01-04 00:45:00,1,0.76,-1.17,227.13
2024-01-04 00:46:00,1,0.36,1.75,223.07
2024-01-04 00:47:00,1,0.66,-1.81,224.24
2024-01-04 00:48:00,1,-1.09,0.89,223.83
2024-01-04 00:49:00,1,1.82,1.9,224.25
2024-01-04 00:50:00,1,1.65,-1.46,229.1
2024-01-04 00:51:00,1,1.9,-0.91,223.79
2024-01-04 00:52:00,1,0.28,-1.16,223.21
2024-01-04 00:53:00,1,1.0,-1.41,227.85
2024-01-04 00:54:00,1,-0.8,1.16,226.04
2024-01-04 00:55:00,1,1.82,-1.47,224.84
2024-01-04 00:56:00,1,1.17,1.32,227.37
2024-01-04 00:57:00,1,-0.52,-0.05,226.56
2024-01-04 00:58:00,1,-1.9,1.17,226.61
2024-01-04 00:59:00,1,1.22,-1.5,224.71
2024-01-04 01:00:00,1,1.54,1.46,228.0
2024-01-04 01:01:00,1,-1.46,-1.08,229.1
2024-01-04 01:02:00,1,-0.06,1.0,228.17
2024-01-04 01:03:00,1,1.65,2.0,223.54
2024-01-04 01:04:00,1,0.32,1.31,225.48
2024-01-04 01:05:00,1,-1.64,1.82,229.65
2024-01-04 01:06:00,1,1.29,-0.35,228.65
2024-01-04 01:07:00,1,0.56,1.85,229.06
2024-01-04 01:08:00,1,-0.8,-0.53,228.5
2024-01-04 01:09:00,1,-1.73,-0.23,227.91
2024-01-04 01:10:00,1,1.37,0.37,228.32
2024-01-04 01:11:00,1,0.69,1.81,227.65
2024-01-04 01:12:00,1,1.48,1.32,223.93
2024-01-04 01:13:00,1,-1.74,1.89,224.1
2024-01-04 01:14:00,1,-0.21,-0.19,229.48
2024-01-04 01:15:00,1,-1.99,1.97,229.28
2024-01-04 01:16:00,1,1.91,-0.92,227.47
2024-01-04 01:17:00,1,0.57,-0.13,224.26
2024-01-04 01:18:00,1,-0.43,-1.54,226.61
2024-01-04 01:19:00,1,0.61,1.15,228.61
2024-01-04 01:20:00,1,-1.68,-0.45,223.22
2024-01-04 01:21:00,1,0.47,-0.28,228.0
2024-01-04 01:22:00,1,0.97,-1.06,227.69
2024-01-04 01:23:00,1,1.92,-1.15,228.28
2024-01-04 01:24:00,1,-0.62,-1.72,229.54
2024-01-04 01:25:00,1,-1.93,-1.16,227.37
2024-01-04 01:26:00,1,1.19,-1.6,223.22
2024-01-04 01:27:00,1,0.25,-1.14,223.2
2024-01-04 01:28:00,1,-1.23,-1.27,226.71
2024-01-04 01:29:00,1,1.16,-1.53,226.35
2024-01-04 01:30:00,1,-0.28,0.01,226.24
2024-01-04 01:31:00,1,-1.16,0.59,224.37
2024-01-04 01:32:00,1,0.89,-1.97,225.48
2024-01-04 01:33:00,1,-1.5,-1.52,226.49
2024-01-04 01:34:00,1,-0.09,0.74,223.1
2024-01-04 01:35:00,1,1.9,1.06,229.53
2024-01-04 01:36:00,1,-1.45,-0.95,225.29
2024-01-04 01:37:00,1,-1.46,1.5,223.65
2024-01-04 01:38:00,1,-1.17,1.43,229.43
2024-01-04 01:39:00,1,0.0,1.78,229.28
2024-01-04 01:40:00,1,-0.07,0.74,224.67
2024-01-04 01:41:00,1,1.51,1.42,228.33
2024-01-04 01:42:00,1,-0.85,1.38,224.11
2024-01-04 01:43:00,1,0.64,-1.58,223.21
2024-01-04 01:44:00,1,-0.24,1.57,228.65
2024-01-04 01:45:00,1,0.13,1.1,228.31
2024-01-04 01:46:00,1,0.62,-0.62,223.61
2024-01-04 01:47:00,1,-1.7,-0.15,223.35
2024-01-04 01:48:00,1,0.12,1.49,229.41
2024-01-04 01:49:00,1,0.38,-1.98,228.76
2024-01-04 01:50:00,1,-0.18,-0.47,225.94
2024-01-04 01:51:00,1,1.03,0.46,225.02
2024-01-04 01:52:00,1,-1.88,-1.24,227.69
2024-01-04 01:53:00,1,1.43,-1.63,229.11
2024-01-04 01:54:00,1,1.6,1.63,226.56
2024-01-04 01:55:00,1,-1.38,-0.3,226.67
2024-01-04 01:56:00,1,1.39,-0.34,223.62
2024-01-04 01:57:00,1,0.01,-1.81,224.15
2024-01-04 01:58:00,1,0.97,-0.43,229.24
2024-01-04 01:59:00,1,0.86,0.14,229.48
2024-01-04 02:00:00,1,0.18,-1.61,225.43
2024-01-04 02:01:00,1,-0.68,-1.58,223.23
2024-01-04 02:02:00,1,-1.26,-1.06,224.76
2024-01-04 02:03:00,1,-0.6,0.65,224.62
2024-01-04 02:04:00,1,-1.77,1.92,227.91
2024-01-04 02:05:00,1,-0.58,1.08,225.62
2024-01-04 02:06:00,1,0.57,-0.33,229.34
2024-01-04 02:07:00,1,0.08,-1.98,223.6
2024-01-04 02:08:00,1,0.83,-0.77,225.32
2024-01-04 02:09:00,1,-1.71,1.78,228.01
2024-01-04 02:10:00,1,-0.89,0.73,223.86
2024-01-04 02:11:00,1,1.81,1.77,224.2
2024-01-04 02:12:00,1,-1.01,1.32,223.74
2024-01-04 02:13:00,1,1.59,-1.01,227.74
2024-01-04 02:14:00,1,1.01,-0.79,229.43
2024-01-04 02:15:00,1,1.02,0.68,228.38
2024-01-04 02:16:00,1,0.86,1.85,224.59
2024-01-04 02:17:00,1,1.77,1.89,223.53
2024-01-04 02:18:00,1,-1.66,0.57,228.78
2024-01-04 02:19:00,1,0.67,1.62,224.29
2024-01-04 02:20:00,1,-0.72,0.6,228.07
2024-01-04 02:21:00,1,1.47,0.68,229.0
2024-01-04 02:22:00,1,-0.36,0.95,226.22
2024-01-04 02:23:00,1,-0.8,1.01,227.51
2024-01-04 02:24:00,1,-1.81,1.12,226.26
2024-01-04 02:25:00,1,-1.05,1.87,226.9
2024-01-04 02:26:00,1,0.2,-0.67,228.88
2024-01-04 02:27:00,1,0.28,1.67,224.44
2024-01-04 02:28:00,1,-0.36,-1.46,229.52
2024-01-04 02:29:00,1,1.18,1.47,226.81
2024-01-04 02:30:00,1,0.75,-1.28,224.47
2024-01-04 02:31:00,1,0.79,1.1,224.86
2024-01-04 02:32:00,1,0.05,0.16,228.67
2024-01-04 02:33:00,1,1.12,1.3,228.67
2024-01-04 02:34:00,1,1.61,1.66,226.27
2024-01-04 02:35:00,1,-0.51,0.48,229.03
2024-01-04 02:36:00,1,-1.54,-0.21,228.81
2024-01-04 02:37:00,1,-1.35,-0.12,228.31
2024-01-04 02:38:00,1,0.49,-0.44,229.09
2024-01-04 02:39:00,1,-1.92,-1.52,229.48
2024-01-04 02:40:00,1,0.49,1.06,229.12
2024-01-04 02:41:00,1,0.48,-1.2,226.39
2024-01-04 02:42:00,1,-0.07,-0.16,227.95
2024-01-04 02:43:00,1,0.94,1.36,223.48
2024-01-04 02:44:00,1,-1.46,-1.42,223.61
2024-01-04 02:45:00,1,0.14,0.21,228.48
2024-01-04 02:46:00,1,-1.58,-1.78,228.34
2024-01-04 02:47:00,1,0.92,1.36,223.26
2024-01-04 02:48:00,1,-1.01,-1.8,223.32
2024-01-04 02:49:00,1,-0.98,-0.12,226.28
2024-01-04 02:50:00,1,-0.22,1.15,225.98
2024-01-04 02:51:00,1,0.07,-0.67,223.46
2024-01-04 02:52:00,1,1.62,-0.07,228.75
2024-01-04 02:53:00,1,1.1,-0.2,224.5
2024-01-04 02:54:00,1,0.21,1.35,227.39
2024-01-04 02:55:00,1,-1.27,-0.06,223.06
2024-01-04 02:56:00,1,-0.14,-1.66,226.62
2024-01-04 02:57:00,1,-1.64,-0.08,225.85
2024-01-04 02:58:00,1,0.19,1.36,229.18
2024-01-04 02:59:00,1,0.82,1.25,225.66
2024-01-04 03:00:00,1,1.6,0.76,227.87
2024-01-04 03:01:00,1,0.02,0.94,227.16
2024-01-04 03:02:00,1,-1.99,1.34,227.41
2024-01-04 03:03:00,1,0.81,-1.54,223.73
2024-01-04 03:04:00,1,-1.37,0.23,227.8
2024-01-04 03:05:00,1,1.66,1.1,228.52
2024-01-04 03:06:00,1,1.87,-1.68,225.14
2024-01-04 03:07:00,1,-1.87,0.89,223.37
2024-01-04 03:08:00,1,0.37,-1.61,229.91
2024-01-04 03:09:00,1,1.89,-0.52,227.24
2024-01-04 03:10:00,1,1.3,0.36,224.0
2024-01-04 03:11:00,1,-0.99,0.64,228.62
2024-01-04 03:12:00,1,-1.24,-1.24,224.45
2024-01-04 03:13:00,1,-1.21,0.64,225.55
2024-01-04 03:14:00,1,0.74,0.89,228.02
2024-01-04 03:15:00,1,-0.55,1.31,225.35
2024-01-04 03:16:00,1,-1.74,-0.42,228.95
2024-01-04 03:17:00,1,0.22,0.5,224.92
2024-01-04 03:18:00,1,1.87,0.41,226.56
2024-01-04 03:19:00,1,0.67,-1.99,226.39
2024-01-04 03:20:00,1,0.65,-1.52,224.88
2024-01-04 03:21:00,1,-0.5,-0.9,229.48
2024-01-04 03:22:00,1,1.55,-1.57,228.42
2024-01-04 03:23:00,1,0.03,0.47,229.52
2024-01-04 03:24:00,1,-0.34,-0.36,229.39
2024-01-04 03:25:00,1,-0.1,-1.6,228.85
2024-01-04 03:26:00,1,0.15,1.65,227.43
2024-01-04 03:27:00,1,1.51,1.18,226.02
2024-01-04 03:28:00,1,0.14,0.28,223.76
2024-01-04 03:29:00,1,-0.06,0.41,226.07
2024-01-04 03:30:00,1,0.86,0.96,225.24
2024-01-04 03:31:00,1,-0.53,0.46,227.17
2024-01-04 03:32:00,1,0.65,0.24,225.34
2024-01-04 03:33:00,1,-1.48,-1.94,229.04
2024-01-04 03:34:00,1,1.94,1.8,223.44
2024-01-04 03:35:00,1,-0.51,0.97,225.78
2024-01-04 03:36:00,1,-0.82,1.4,223.46
2024-01-04 03:37:00,1,-1.12,-1.68,229.85
2024-01-04 03:38:00,1,-0.59,-1.91,228.75
2024-01-04 03:39:00,1,-0.06,0.39,228.67
2024-01-04 03:40:00,1,-0.28,1.2,229.13
2024-01-04 03:41:00,1,1.13,-0.08,227.7
2024-01-04 03:42:00,1,0.13,-1.44,224.6
2024-01-04 03:43:00,1,1.15,-1.27,228.29
2024-01-04 03:44:00,1,1.94,-1.33,225.05
2024-01-04 03:45:00,1,-0.82,0.17,229.02
2024-01-04 03:46:00,1,0.16,1.79,223.49
2024-01-04 03:47:00,1,-0.86,-1.43,227.31
2024-01-04 03:48:00,1,-1.13,-1.47,224.93
2024-01-04 03:49:00,1,-1.56,1.72,229.07
2024-01-04 03:50:00,1,1.56,0.8,224.18
2024-01-04 03:51:00,1,1.51,0.43,225.13
2024-01-04 03:52:00,1,1.58,0.3,223.77
2024-01-04 03:53:00,1,0.5,0.91,224.31
2024-01-04 03:54:00,1,0.72,-1.96,226.13
2024-01-04 03:55:00,1,0.5,0.97,223.28
2024-01-04 03:56:00,1,0.02,-1.15,229.18
2024-01-04 03:57:00,1,-1.61,-0.7,229.26
2024-01-04 03:58:00,1,-1.5,-0.65,227.68
2024-01-04 03:59:00,1,-0.07,1.03,228.09
2024-01-04 04:00:00,1,1.0,1.4,228.92
2024-01-04 04:01:00,1,1.0,2.0,228.65
2024-01-04 04:02:00,1,0.28,-0.84,225.6
2024-01-04 04:03:00,1,0.34,-1.03,223.88
2024-01-04 04:04:00,1,-1.94,0.31,228.57
2024-01-04 04:05:00,1,-0.94,1.09,225.03
2024-01-04 04:06:00,1,1.7,0.74,228.31
2024-01-04 04:07:00,1,0.25,-1.94,228.85
2024-01-04 04:08:00,1,-0.16,0.35,229.35
2024-01-04 04:09:00,1,-1.8,0.96,226.39
2024-01-04 04:10:00,1,0.3,-1.16,225.41
2024-01-04 04:11:00,1,0.42,-0.99,227.68
2024-01-04 04:12:00,1,-0.54,1.42,227.58
2024-01-04 04:13:00,1,0.3,-0.48,229.96
2024-01-04 04:14:00,1,-1.05,-0.97,225.08
2024-01-04 04:15:00,1,-0.58,0.37,223.83
2024-01-04 04:16:00,1,1.46,0.81,229.01
2024-01-04 04:17:00,1,-1.12,-1.12,225.93
2024-01-04 04:18:00,1,0.32,1.67,229.84
2024-01-04 04:19:00,1,-0.31,-1.83,223.87
2024-01-04 04:20:00,1,-0.98,-0.7,226.6
2024-01-04 04:21:00,1,-1.01,-1.85,226.32
2024-01-04 04:22:00,1,1.46,-0.81,226.24
2024-01-04 04:23:00,1,-1.28,-1.12,225.53
2024-01-04 04:24:00,1,0.99,0.36,225.73
2024-01-04 04:25:00,1,-0.67,1.79,229.75
2024-01-04 04:26:00,1,1.82,0.66,227.88
2024-01-04 04:27:00,1,0.24,0.76,227.95
2024-01-04 04:28:00,1,1.58,1.78,223.7
2024-01-04 04:29:00,1,2.0,-1.6,227.8
2024-01-04 04:30:00,1,0.27,1.5,229.53
2024-01-04 04:31:00,1,1.54,1.26,223.16
2024-01-04 04:32:00,1,1.6,-0.57,225.89
2024-01-04 04:33:00,1,1.76,1.31,223.32
2024-01-04 04:34:00,1,-0.16,1.25,225.14
2024-01-04 04:35:00,1,-0.33,-0.9,227.75
2024-01-04 04:36:00,1,-0.78,1.58,226.5
2024-01-04 04:37:00,1,-0.55,0.04,223.19
2024-01-04 04:38:00,1,-1.91,-0.5,226.19
2024-01-04 04:39:00,1,1.63,-0.83,225.91
2024-01-04 04:40:00,1,0.16,-1.46,228.33
2024-01-04 04:41:00,1,-1.67,-0.84,223.62
2024-01-04 04:42:00,1,-0.93,-0.14,224.4
2024-01-04 04:43:00,1,1.3,-1.82,229.28
2024-01-04 04:44:00,1,1.64,-0.89,228.15
2024-01-04 04:45:00,1,-0.92,-1.79,225.82
2024-01-04 04:46:00,1,0.65,-1.91,224.7
2024-01-04 04:47:00,1,-1.72,-0.34,223.09
2024-01-04 04:48:00,1,-0.46,-1.38,224.35
2024-01-04 04:49:00,1,0.57,0.21,223.37
2024-01-04 04:50:00,1,-0.04,1.47,229.26
2024-01-04 04:51:00,1,0.17,-0.12,224.82
2024-01-04 04:52:00,1,0.02,-0.04,227.06
2024-01-04 04:53:00,1,-1.35,-1.77,229.02
2024-01-04 04:54:00,1,-1.96,-1.11,227.66
2024-01-04 04:55:00,1,0.83,0.7,225.28
2024-01-04 04:56:00,1,1.27,-0.33,225.96
2024-01-04 04:57:00,1,0.81,-1.27,229.16
2024-01-04 04:58:00,1,-0.79,-0.56,227.54
2024-01-04 04:59:00,1,-0.75,-0.26,229.9
2024-01-04 05:00:00,1,1.61,0.15,228.31
2024-01-04 05:01:00,1,-0.93,1.66,223.79
2024-01-04 05:02:00,1,0.48,-0.08,224.42
2024-01-04 05:03:00,1,-1.7,1.06,225.09
2024-01-04 05:04:00,1,-1.5,-0.64,227.32
2024-01-04 05:05:00,1,-0.56,1.91,225.4
2024-01-04 05:06:00,1,-1.58,0.54,226.85
2024-01-04 05:07:00,1,-0.49,-0.44,223.7
2024-01-04 05:08:00,1,0.63,1.53,228.31
2024-01-04 05:09:00,1,1.38,1.01,227.31
2024-01-04 05:10:00,1,-0.32,-1.1,227.45
2024-01-04 05:11:00,1,-1.15,1.37,224.98
2024-01-04 05:12:00,1,1.08,1.18,226.05
2024-01-04 05:13:00,1,-1.82,1.56,228.06
2024-01-04 05:14:00,1,-1.41,-0.64,229.51
2024-01-04 05:15:00,1,1.92,0.34,223.03
2024-01-04 05:16:00,1,1.65,0.69,226.57
2024-01-04 05:17:00,1,0.61,1.25,225.97
2024-01-04 05:18:00,1,-0.97,1.4,227.98
2024-01-04 05:19:00,1,-1.76,-0.98,228.4
2024-01-04 05:20:00,1,1.25,-0.1,225.03
2024-01-04 05:21:00,1,0.7,0.95,229.48
2024-01-04 05:22:00,1,0.04,0.58,226.12
2024-01-04 05:23:00,1,1.51,0.96,224.26
2024-01-04 05:24:00,1,0.56,1.53,226.56
2024-01-04 05:25:00,1,0.36,1.27,228.7
2024-01-04 05:26:00,1,-0.13,-1.73,223.7
2024-01-04 05:27:00,1,1.72,-1.53,228.41
2024-01-04 05:28:00,1,-1.06,-1.82,224.04
2024-01-04 05:29:00,1,-0.77,1.48,223.61
2024-01-04 05:30:00,1,-0.19,-0.95,226.24
2024-01-04 05:31:00,1,0.3,-0.58,225.01
2024-01-04 05:32:00,1,-1.64,1.39,228.04
2024-01-04 05:33:00,1,-0.03,0.83,228.55
2024-01-04 05:34:00,1,1.48,1.84,228.45
2024-01-04 05:35:00,1,-1.6,-0.47,225.88
2024-01-04 05:36:00,1,1.66,-0.09,227.18
2024-01-04 05:37:00,1,-1.89,0.46,226.7
2024-01-04 05:38:00,1,0.25,0.63,228.79
2024-01-04 05:39:00,1,-1.1,1.12,223.19
2024-01-04 05:40:00,1,1.2,-0.45,226.41
2024-01-04 05:41:00,1,1.9,0.61,227.95
2024-01-04 05:42:00,1,0.31,-0.84,227.07
2024-01-04 05:43:00,1,0.23,0.1,223.58
2024-01-04 05:44:00,1,-1.85,1.93,223.6
2024-01-04 05:45:00,1,-1.16,-0.85,227.14
2024-01-04 05:46:00,1,0.83,-0.73,227.53
2024-01-04 05:47:00,1,-1.68,-1.94,229.5
2024-01-04 05:48:00,1,2.0,-0.49,223.68
2024-01-04 05:49:00,1,0.01,0.32,226.02
2024-01-04 05:50:00,1,0.97,-1.13,229.74
2024-01-04 05:51:00,1,-0.6,0.17,226.88
2024-01-04 05:52:00,1,0.24,0.13,225.82
2024-01-04 05:53:00,1,-1.76,0.23,225.98
2024-01-04 05:54:00,1,0.51,-0.56,226.03
2024-01-04 05:55:00,1,1.31,-0.43,228.52
2024-01-04 05:56:00,1,0.35,0.53,228.75
2024-01-04 05:57:00,1,1.19,0.62,226.06
2024-01-04 05:58:00,1,1.5,-1.4,227.74
2024-01-04 05:59:00,1,1.18,0.95,223.48
2024-01-04 06:00:00,1,-0.45,1.2,227.74
2024-01-04 06:01:00,1,-0.1,1.42,228.1
2024-01-04 06:02:00,1,-0.02,-1.1,224.82
2024-01-04 06:03:00,1,1.66,1.03,223.28
2024-01-04 06:04:00,1,-0.37,-1.85,229.76
2024-01-04 06:05:00,1,1.25,0.6,226.55
2024-01-04 06:06:00,1,-1.42,0.11,225.98
2024-01-04 06:07:00,1,-0.86,0.41,228.8
2024-01-04 06:08:00,1,0.0,-1.27,226.1
2024-01-04 06:09:00,1,0.61,1.96,224.56
2024-01-04 06:10:00,1,0.68,-0.29,226.53
2024-01-04 06:11:00,1,0.91,0.68,224.03
2024-01-04 06:12:00,1,-0.41,1.78,226.07
2024-01-04 06:13:00,1,0.34,-0.04,229.68
2024-01-04 06:14:00,1,0.96,-1.58,225.06
2024-01-04 06:15:00,1,-1.82,0.31,229.13
2024-01-04 06:16:00,1,1.54,1.79,228.44
2024-01-04 06:17:00,1,-0.64,-1.25,225.34
2024-01-04 06:18:00,1,1.68,0.16,223.63
2024-01-04 06:19:00,1,-1.01,1.5,225.66
2024-01-04 06:20:00,1,-0.93,1.8,226.48
2024-01-04 06:21:00,1,1.23,-0.47,225.59
2024-01-04 06:22:00,1,-1.11,1.34,224.55
2024-01-04 06:23:00,1,-1.19,0.64,224.28
2024-01-04 06:24:00,1,0.26,1.51,225.43
2024-01-04 06:25:00,1,0.54,-1.29,226.01
2024-01-04 06:26:00,1,1.76,-1.46,227.4
2024-01-04 06:27:00,1,-0.66,-0.51,227.42
2024-01-04 06:28:00,1,1.67,0.25,224.35
2024-01-04 06:29:00,1,0.61,0.65,227.48
2024-01-04 06:30:00,1,1.75,1.85,226.25
2024-01-04 06:31:00,1,-0.97,-0.78,223.29
2024-01-04 06:32:00,1,-0.3,1.92,225.24
2024-01-04 06:33:00,1,1.55,1.29,225.4
2024-01-04 06:34:00,1,1.42,0.18,228.02
2024-01-04 06:35:00,1,1.11,-1.46,224.44
2024-01-04 06:36:00,1,0.88,0.96,225.01
2024-01-04 06:37:00,1,1.36,-1.04,224.3
2024-01-04 06:38:00,1,0.57,-1.36,223.21
2024-01-04 06:39:00,1,1.67,-1.4,228.74
2024-01-04 06:40:00,1,1.94,0.51,224.32
2024-01-04 06:41:00,1,1.46,0.02,228.46
2024-01-04 06:42:00,1,-0.94,0.4,229.33
2024-01-04 06:43:00,1,1.72,-1.91,227.56
2024-01-04 06:44:00,1,1.25,-1.39,229.3
2024-01-04 06:45:00,1,-0.17,-0.39,226.62
2024-01-04 06:46:00,1,-0.31,-0.92,229.99
2024-01-04 06:47:00,1,-0.65,0.24,227.89
2024-01-04 06:48:00,1,-0.49,0.76,224.08
2024-01-04 06:49:00,1,-1.7,0.67,228.49
2024-01-04 06:50:00,1,1.85,-0.34,224.86
2024-01-04 06:51:00,1,-1.65,1.39,224.7
2024-01-04 06:52:00,1,1.66,-1.59,223.87
2024-01-04 06:53:00,1,1.75,0.18,223.98
2024-01-04 06:54:00,1,1.36,1.17,225.01
2024-01-04 06:55:00,1,1.11,-0.55,224.15
2024-01-04 06:56:00,1,-0.48,0.32,229.62
2024-01-04 06:57:00,1,-1.5,-0.47,228.75
2024-01-04 06:58:00,1,1.5,-1.94,224.41
2024-01-04 06:59:00,1,0.83,-1.42,224.87
2024-01-04 07:00:00,1,-1.26,0.92,228.54
2024-01-04 07:01:00,1,-1.85,1.09,226.73
2024-01-04 07:02:00,1,1.26,-1.74,224.26
2024-01-04 07:03:00,1,-0.8,-1.05,229.9
2024-01-04 07:04:00,1,-1.06,-1.79,228.8
2024-01-04 07:05:00,1,-1.0,-0.68,225.33
2024-01-04 07:06:00,1,0.03,-0.53,229.27
2024-01-04 07:07:00,1,0.1,-0.88,224.53
2024-01-04 07:08:00,1,0.33,-1.65,228.51
2024-01-04 07:09:00,1,0.82,1.07,223.9
2024-01-04 07:10:00,1,-0.76,-0.08,223.08
2024-01-04 07:11:00,1,1.63,-1.94,229.71
2024-01-04 07:12:00,1,1.51,-0.95,226.75
2024-01-04 07:13:00,1,-1.55,-1.74,225.7
2024-01-04 07:14:00,1,0.62,0.22,227.9
2024-01-04 07:15:00,1,1.99,-1.21,228.5
2024-01-04 07:16:00,1,-0.26,0.34,228.24
2024-01-04 07:17:00,1,1.99,1.85,224.84
2024-01-04 07:18:00,1,-0.07,0.86,223.76
2024-01-04 07:19:00,1,-0.74,1.82,227.81
2024-01-04 07:20:00,1,1.77,-1.56,226.22
2024-01-04 07:21:00,1,1.78,1.71,228.02
2024-01-04 07:22:00,1,0.21,1.84,229.39
2024-01-04 07:23:00,1,-0.79,-1.12,227.66
2024-01-04 07:24:00,1,-1.32,-0.36,228.95
2024-01-04 07:25:00,1,0.98,-1.93,224.87
2024-01-04 07:26:00,1,0.34,0.91,225.39
2024-01-04 07:27:00,1,1.94,1.58,227.47
2024-01-04 07:28:00,1,1.17,1.6,226.82
2024-01-04 07:29:00,1,1.59,-1.48,228.51
2024-01-04 07:30:00,1,-0.49,0.62,223.92
2024-01-04 07:31:00,1,1.09,1.71,227.34
2024-01-04 07:32:00,1,-1.35,-0.01,227.97
2024-01-04 07:33:00,1,1.12,-1.95,227.36
2024-01-04 07:34:00,1,0.96,0.43,223.13
2024-01-04 07:35:00,1,0.48,-0.39,226.98
2024-01-04 07:36:00,1,1.62,1.9,228.72
2024-01-04 07:37:00,1,-0.51,0.15,226.84
2024-01-04 07:38:00,1,-1.47,0.74,226.23
2024-01-04 07:39:00,1,1.05,0.28,225.29
2024-01-04 07:40:00,1,1.48,1.46,223.73
2024-01-04 07:41:00,1,-1.05,1.57,227.11
2024-01-04 07:42:00,1,1.71,1.76,228.14
2024-01-04 07:43:00,1,1.55,0.06,226.57
2024-01-04 07:44:00,1,-1.76,-0.79,223.35
2024-01-04 07:45:00,1,1.39,1.27,226.19
2024-01-04 07:46:00,1,-0.81,1.82,223.39
2024-01-04 07:47:00,1,1.47,0.86,225.58
2024-01-04 07:48:00,1,-1.47,-1.27,228.48
2024-01-04 07:49:00,1,-1.33,0.32,223.5
2024-01-04 07:50:00,1,-1.27,1.91,227.68
2024-01-04 07:51:00,1,-0.85,0.97,224.75
2024-01-04 07:52:00,1,0.05,1.05,229.31
2024-01-04 07:53:00,1,-1.97,1.2,224.71
2024-01-04 07:54:00,1,-0.25,-0.39,225.73
2024-01-04 07:55:00,1,1.74,-0.5,223.11
2024-01-04 07:56:00,1,-1.4,0.77,227.71
2024-01-04 07:57:00,1,1.69,-0.17,225.91
2024-01-04 07:58:00,1,-0.11,-0.69,224.83
2024-01-04 07:59:00,1,0.42,0.0,223.44
2024-01-04 08:00:00,1,-0.37,1.37,225.43
2024-01-04 08:01:00,1,1.62,1.81,225.03
2024-01-04 08:02:00,1,1.47,1.42,227.91
2024-01-04 08:03:00,1,-0.22,1.6,228.68
2024-01-04 08:04:00,1,-1.63,1.39,226.3
2024-01-04 08:05:00,1,0.07,-1.79,228.64
2024-01-04 08:06:00,1,0.5,-0.86,228.23
2024-01-04 08:07:00,1,-1.4,0.35,227.4
2024-01-04 08:08:00,1,1.5,-0.2,223.03
2024-01-04 08:09:00,1,-0.05,1.3,226.66
2024-01-04 08:10:00,1,-0.46,1.13,226.91
2024-01-04 08:11:00,1,-0.32,1.92,225.45
2024-01-04 08:12:00,1,-0.77,0.07,227.09
2024-01-04 08:13:00,1,1.34,1.62,229.06
2024-01-04 08:14:00,1,-0.4,-1.34,227.66
2024-01-04 08:15:00,1,1.02,1.88,228.22
2024-01-04 08:16:00,1,-1.25,0.55,229.3
2024-01-04 08:17:00,1,0.46,-0.58,224.0
2024-01-04 08:18:00,1,1.06,0.42,225.4
2024-01-04 08:19:00,1,-1.83,-0.62,227.68
2024-01-04 08:20:00,1,0.98,-0.06,224.17
2024-01-04 08:21:00,1,0.67,-0.9,223.86
2024-01-04 08:22:00,1,1.03,-1.12,227.42
2024-01-04 08:23:00,1,1.87,0.35,226.21
2024-01-04 08:24:00,1,0.77,-1.92,223.47
2024-01-04 08:25:00,1,-0.2,-0.31,229.9
2024-01-04 08:26:00,1,1.96,0.87,225.71
2024-01-04 08:27:00,1,0.67,1.05,229.15
2024-01-04 08:28:00,1,1.03,-0.9,225.15
2024-01-04 08:29:00,1,0.65,-0.98,225.27
2024-01-04 08:30:00,1,-1.02,-1.8,224.81
2024-01-04 08:31:00,1,1.26,-0.4,228.2
2024-01-04 08:32:00,1,0.4,-1.25,224.66
2024-01-04 08:33:00,1,1.11,-0.74,227.28
2024-01-04 08:34:00,1,-0.7,-0.51,229.37
2024-01-04 08:35:00,1,-1.34,1.27,225.5
2024-01-04 08:36:00,1,1.84,1.89,228.28
2024-01-04 08:37:00,1,-0.79,1.62,224.71
2024-01-04 08:38:00,1,0.52,1.29,229.01
2024-01-04 08:39:00,1,0.61,-0.47,227.46
2024-01-04 08:40:00,1,-0.32,-1.01,227.55
2024-01-04 08:41:00,1,-1.04,0.21,225.79
2024-01-04 08:42:00,1,0.52,-0.11,228.52
2024-01-04 08:43:00,1,1.87,-0.26,226.93
2024-01-04 08:44:00,1,1.23,1.91,224.29
2024-01-04 08:45:00,1,-1.75,-1.35,227.48
2024-01-04 08:46:00,1,-1.36,0.61,224.35
2024-01-04 08:47:00,1,1.71,0.47,229.86
2024-01-04 08:48:00,1,1.71,-1.28,226.51
2024-01-04 08:49:00,1,-1.73,-1.29,224.25
2024-01-04 08:50:00,1,0.63,0.11,224.54
2024-01-04 08:51:00,1,0.24,1.03,225.21
2024-01-04 08:52:00,1,-1.64,-0.37,229.5
2024-01-04 08:53:00,1,-0.32,-1.8,223.38
