timestamp,device_id,x,y,z,true_label
2024-01-07 01:05:00,1,0.51,1.96,229.68,1
2024-01-07 01:06:00,1,-1.88,1.69,225.62,1
2024-01-07 01:07:00,1,-1.78,-1.55,224.2,1
2024-01-07 01:08:00,1,0.96,1.46,228.43,1
2024-01-07 01:09:00,1,-1.48,-0.88,224.74,1
2024-01-07 01:10:00,1,0.79,1.41,227.25,1
2024-01-07 01:11:00,1,-1.44,-1.83,228.74,1
2024-01-07 01:12:00,1,-1.23,-0.29,224.89,1
2024-01-07 01:13:00,1,-0.46,-1.67,229.96,1
2024-01-07 01:14:00,1,-1.24,-1.35,226.18,1
2024-01-07 01:15:00,1,-0.14,0.23,226.03,1
2024-01-07 01:16:00,1,0.08,-0.23,227.83,1
2024-01-07 01:17:00,1,1.44,-1.69,227.01,1
2024-01-07 01:18:00,1,0.78,1.3,223.99,1
2024-01-07 01:19:00,1,0.7,0.39,225.73,1
2024-01-07 01:20:00,1,1.18,-0.47,225.57,1
2024-01-07 01:21:00,1,-1.72,1.52,224.72,1
2024-01-07 01:22:00,1,1.36,0.59,229.55,1
2024-01-07 01:23:00,1,0.69,-0.34,226.84,1
2024-01-07 01:24:00,1,-0.68,0.0,225.39,1
2024-01-07 01:25:00,1,0.11,-0.28,223.59,1
2024-01-07 01:26:00,1,-0.77,-1.02,224.33,1
2024-01-07 01:27:00,1,-0.4,-1.67,227.88,1
2024-01-07 01:28:00,1,-0.63,1.37,226.35,1
2024-01-07 01:29:00,1,0.66,-0.68,228.74,1
2024-01-07 01:30:00,1,-0.43,1.03,226.62,1
2024-01-07 01:31:00,1,1.35,-1.33,228.56,1
2024-01-07 01:32:00,1,0.2,1.2,223.89,1
2024-01-07 01:33:00,1,0.31,-0.14,229.28,1
2024-01-07 01:34:00,1,1.86,-1.27,227.53,1
2024-01-07 01:35:00,1,1.85,0.98,223.13,1
2024-01-07 01:36:00,1,-1.98,0.55,229.11,1
2024-01-07 01:37:00,1,-1.56,-1.1,228.05,1
2024-01-07 01:38:00,1,1.63,1.78,228.59,1
2024-01-07 01:39:00,1,-0.17,1.06,227.43,1
2024-01-07 01:40:00,1,0.6,0.74,226.21,1
2024-01-07 01:41:00,1,-1.61,-1.29,228.36,1
2024-01-07 01:42:00,1,1.36,-0.01,229.72,1
2024-01-07 01:43:00,1,-1.22,-0.46,223.59,1
2024-01-07 01:44:00,1,0.55,0.91,225.9,1
2024-01-07 01:45:00,1,-0.5,-0.89,223.01,1
2024-01-07 01:46:00,1,1.37,1.8,228.49,1
2024-01-07 01:47:00,1,-1.81,-0.17,228.8,1
2024-01-07 01:48:00,1,1.75,1.77,225.82,1
2024-01-07 01:49:00,1,0.29,0.08,227.2,1
2024-01-07 01:50:00,1,1.49,1.44,223.42,1
2024-01-07 01:51:00,1,0.94,0.95,227.07,1
2024-01-07 01:52:00,1,0.49,-0.33,225.93,1
2024-01-07 01:53:00,1,-0.3,1.08,229.78,1
2024-01-07 01:54:00,1,1.39,0.4,227.75,1
2024-01-07 01:55:00,1,0.61,-1.58,225.34,1
2024-01-07 01:56:00,1,0.84,0.83,229.26,1
2024-01-07 01:57:00,1,-2.0,-0.96,224.53,1
2024-01-07 01:58:00,1,1.23,-0.0,229.44,1
2024-01-07 01:59:00,1,-0.8,-1.55,228.74,1
2024-01-07 02:00:00,1,-0.5,1.24,225.16,1
2024-01-07 02:01:00,1,1.27,0.65,224.63,1
2024-01-07 02:02:00,1,-0.13,-1.97,226.03,1
2024-01-07 02:03:00,1,-1.52,0.31,227.76,1
2024-01-07 02:04:00,1,0.45,-1.15,227.77,1
2024-01-07 02:05:00,1,0.47,0.76,223.49,1
2024-01-07 02:06:00,1,0.1,-1.49,225.09,1
2024-01-07 02:07:00,1,1.64,0.33,227.56,1
2024-01-07 02:08:00,1,-1.31,-0.16,225.36,1
2024-01-07 02:09:00,1,-0.04,0.72,224.59,1
2024-01-07 02:10:00,1,0.01,0.59,226.7,1
2024-01-07 02:11:00,1,-1.48,-1.4,223.5,1
2024-01-07 02:12:00,1,1.76,-1.12,228.18,1
2024-01-07 02:13:00,1,-0.62,0.12,224.9,1
2024-01-07 02:14:00,1,0.77,-1.9,228.96,1
2024-01-07 02:15:00,1,-1.16,-0.87,228.15,1
2024-01-07 02:16:00,1,-1.08,0.05,227.59,1
2024-01-07 02:17:00,1,1.74,1.46,226.76,1
2024-01-07 02:18:00,1,1.91,-1.11,228.8,1
2024-01-07 02:19:00,1,0.51,-0.04,229.25,1
2024-01-07 02:20:00,1,0.33,-0.51,226.93,1
2024-01-07 02:21:00,1,1.11,1.05,226.24,1
2024-01-07 02:22:00,1,0.83,0.11,228.28,1
2024-01-07 02:23:00,1,-1.81,1.29,225.57,1
2024-01-07 02:24:00,1,1.17,1.95,226.04,1
2024-01-07 02:25:00,1,-1.87,0.41,224.53,1
2024-01-07 02:26:00,1,1.24,-1.44,228.42,1
2024-01-07 02:27:00,1,0.51,-1.92,224.72,1
2024-01-07 02:28:00,1,0.55,1.1,223.69,1
2024-01-07 02:29:00,1,1.95,0.17,223.01,1
2024-01-07 02:30:00,1,1.08,-0.57,227.02,1
2024-01-07 02:31:00,1,-0.86,1.61,223.97,1
2024-01-07 02:32:00,1,0.83,-0.79,229.57,1
2024-01-07 02:33:00,1,1.79,0.46,223.81,1
2024-01-07 02:34:00,1,-0.8,1.87,226.29,1
2024-01-07 02:35:00,1,-1.61,0.82,223.89,1
2024-01-07 02:36:00,1,-1.47,1.89,223.13,1
2024-01-07 02:37:00,1,-0.19,-1.63,228.08,1
2024-01-07 02:38:00,1,1.17,-1.44,229.34,1
2024-01-07 02:39:00,1,-1.05,-0.73,226.42,1
2024-01-07 02:40:00,1,0.62,-0.16,226.82,1
2024-01-07 02:41:00,1,-1.23,-1.43,226.46,1
2024-01-07 02:42:00,1,1.9,-1.45,223.2,1
2024-01-07 02:43:00,1,-1.55,0.28,227.96,1
2024-01-07 02:44:00,1,0.34,0.92,229.01,1
2024-01-07 02:45:00,1,-1.66,0.41,228.48,1
2024-01-07 02:46:00,1,-1.36,-0.65,229.98,1
2024-01-07 02:47:00,1,0.66,1.02,228.31,1
2024-01-07 02:48:00,1,1.11,0.07,226.66,1
2024-01-07 02:49:00,1,0.99,0.82,223.3,1
2024-01-07 02:50:00,1,0.65,-0.29,229.14,1
2024-01-07 02:51:00,1,0.27,0.43,225.58,1
2024-01-07 02:52:00,1,0.51,1.38,226.59,1
2024-01-07 02:53:00,1,-0.4,0.45,227.63,1
2024-01-07 02:54:00,1,-0.72,-1.01,227.1,1
2024-01-07 02:55:00,1,-0.73,0.42,228.55,1
2024-01-07 02:56:00,1,-0.17,0.93,224.42,1
2024-01-07 02:57:00,1,-0.57,1.57,224.93,1
2024-01-07 02:58:00,1,0.52,-0.62,228.8,1
2024-01-07 02:59:00,1,-0.51,-0.61,223.86,1
2024-01-07 03:00:00,1,-0.38,-1.18,224.85,1
2024-01-07 03:01:00,1,-0.22,1.15,227.26,1
2024-01-07 03:02:00,1,1.84,-1.76,226.97,1
2024-01-07 03:03:00,1,0.82,1.49,228.31,1
2024-01-07 03:04:00,1,0.71,-0.06,226.11,1
2024-01-07 03:05:00,1,1.38,-1.98,226.5,1
2024-01-07 03:06:00,1,-0.11,1.03,228.17,1
2024-01-07 03:07:00,1,1.95,-1.5,227.36,1
2024-01-07 03:08:00,1,1.59,-1.86,228.52,1
2024-01-07 03:09:00,1,-1.26,-1.53,228.49,1
2024-01-07 03:10:00,1,1.54,-1.59,228.61,1
2024-01-07 03:11:00,1,-1.39,0.62,228.91,1
2024-01-07 03:12:00,1,-0.14,-0.05,227.87,1
2024-01-07 03:13:00,1,-1.13,-0.07,225.05,1
2024-01-07 03:14:00,1,-1.2,-0.64,225.71,1
2024-01-07 03:15:00,1,-1.26,-0.85,227.08,1
2024-01-07 03:16:00,1,1.72,-1.79,228.51,1
2024-01-07 03:17:00,1,1.14,-1.02,226.68,1
2024-01-07 03:18:00,1,0.25,-1.73,227.12,1
2024-01-07 03:19:00,1,-1.62,-0.02,227.32,1
2024-01-07 03:20:00,1,1.78,0.31,226.63,1
2024-01-07 03:21:00,1,0.83,-0.66,226.7,1
2024-01-07 03:22:00,1,1.97,0.48,226.86,1
2024-01-07 03:23:00,1,0.31,-0.71,229.52,1
2024-01-07 03:24:00,1,-1.77,0.17,223.94,1
2024-01-07 03:25:00,1,-0.18,-1.88,223.46,1
2024-01-07 03:26:00,1,1.69,1.34,226.71,1
2024-01-07 03:27:00,1,-1.62,0.35,227.75,1
2024-01-07 03:28:00,1,-1.39,1.98,229.77,1
2024-01-07 03:29:00,1,-1.8,-0.71,224.85,1
2024-01-07 03:30:00,1,0.49,-1.21,224.7,1
2024-01-07 03:31:00,1,1.44,-0.06,225.57,1
2024-01-07 03:32:00,1,1.62,-1.67,229.79,1
2024-01-07 03:33:00,1,-1.14,-0.69,227.74,1
2024-01-07 03:34:00,1,-0.92,1.19,225.24,1
2024-01-07 03:35:00,1,1.28,1.64,227.2,1
2024-01-07 03:36:00,1,1.95,0.86,223.34,1
2024-01-07 03:37:00,1,-0.13,-1.17,228.74,1
2024-01-07 03:38:00,1,0.8,1.64,228.29,1
2024-01-07 03:39:00,1,0.99,-0.87,227.73,1
2024-01-07 03:40:00,1,-0.96,-0.23,226.78,1
2024-01-07 03:41:00,1,0.82,-0.37,225.99,1
2024-01-07 03:42:00,1,1.86,-0.85,224.15,1
2024-01-07 03:43:00,1,-0.01,0.08,225.23,1
2024-01-07 03:44:00,1,-1.58,0.94,224.47,1
2024-01-07 03:45:00,1,1.9,-0.2,229.52,1
2024-01-07 03:46:00,1,0.68,-0.09,223.51,1
2024-01-07 03:47:00,1,-0.58,0.7,225.6,1
2024-01-07 03:48:00,1,1.94,1.34,223.63,1
2024-01-07 03:49:00,1,0.2,-0.01,224.66,1
2024-01-07 03:50:00,1,-0.68,-1.92,224.61,1
2024-01-07 03:51:00,1,-1.82,-1.4,224.84,1
2024-01-07 03:52:00,1,-0.97,1.96,229.94,1
2024-01-07 03:53:00,1,-0.38,-1.57,225.45,1
2024-01-07 03:54:00,1,-1.12,-0.6,229.23,1
2024-01-07 03:55:00,1,-1.59,1.28,226.57,1
2024-01-07 03:56:00,1,0.01,1.94,225.57,1
2024-01-07 03:57:00,1,-1.92,1.69,228.72,1
2024-01-07 03:58:00,1,0.8,-1.61,225.99,1
2024-01-07 03:59:00,1,-1.59,-0.6,224.73,1
2024-01-07 04:00:00,1,-1.08,-1.38,229.06,1
2024-01-07 04:01:00,1,1.08,0.66,229.56,1
2024-01-07 04:02:00,1,0.42,0.2,225.4,1
2024-01-07 04:03:00,1,1.72,0.18,227.83,1
2024-01-07 04:04:00,1,0.57,-1.42,228.89,1
2024-01-07 04:05:00,1,-1.2,-0.68,224.22,1
2024-01-07 04:06:00,1,1.16,-0.49,225.68,1
2024-01-07 04:07:00,1,-0.51,0.03,224.17,1
2024-01-07 04:08:00,1,-1.42,0.28,224.09,1
2024-01-07 04:09:00,1,-0.03,-1.4,223.19,1
2024-01-07 04:10:00,1,-1.35,-1.92,225.27,1
2024-01-07 04:11:00,1,-0.51,1.53,229.19,1
2024-01-07 04:12:00,1,-1.15,1.88,229.89,1
2024-01-07 04:13:00,1,1.39,-0.87,229.66,1
2024-01-07 04:14:00,1,1.18,0.01,227.35,1
2024-01-07 04:15:00,1,-0.2,1.17,228.99,1
2024-01-07 04:16:00,1,1.23,-0.23,226.33,1
2024-01-07 04:17:00,1,-0.86,0.94,226.47,1
2024-01-07 04:18:00,1,1.44,-1.89,227.86,1
2024-01-07 04:19:00,1,1.1,-0.08,228.85,1
2024-01-07 04:20:00,1,0.22,0.27,225.68,1
2024-01-07 04:21:00,1,-1.94,-1.72,225.02,1
2024-01-07 04:22:00,1,0.67,0.07,229.74,1
2024-01-07 04:23:00,1,-0.93,1.61,223.01,1
2024-01-07 04:24:00,1,0.05,-1.27,226.22,1
2024-01-07 04:25:00,1,-0.95,-1.02,227.82,1
2024-01-07 04:26:00,1,-1.38,-0.83,227.07,1
2024-01-07 04:27:00,1,0.12,0.18,227.1,1
2024-01-07 04:28:00,1,-1.23,-1.3,229.34,1
2024-01-07 04:29:00,1,1.02,1.33,229.91,1
2024-01-07 04:30:00,1,1.84,0.1,225.28,1
2024-01-07 04:31:00,1,1.67,0.98,225.67,1
2024-01-07 04:32:00,1,1.74,0.53,223.97,1
2024-01-07 04:33:00,1,1.8,-0.84,224.37,1
2024-01-07 04:34:00,1,-1.92,0.65,228.68,1
2024-01-07 04:35:00,1,-1.47,-1.89,224.41,1
2024-01-07 04:36:00,1,0.75,0.33,228.46,1
2024-01-07 04:37:00,1,-1.12,0.32,225.53,1
2024-01-07 04:38:00,1,0.22,0.16,225.15,1
2024-01-07 04:39:00,1,1.92,0.41,227.65,1
2024-01-07 04:40:00,1,1.76,-1.04,225.91,1
2024-01-07 04:41:00,1,1.75,0.83,223.7,1
2024-01-07 04:42:00,1,0.93,1.2,223.27,1
2024-01-07 04:43:00,1,1.14,-0.5,228.6,1
2024-01-07 04:44:00,1,0.61,1.07,227.22,1
2024-01-07 04:45:00,1,1.59,-0.18,227.94,1
2024-01-07 04:46:00,1,0.82,0.68,228.13,1
2024-01-07 04:47:00,1,0.53,0.61,224.76,1
2024-01-07 04:48:00,1,-1.68,-1.37,229.78,1
2024-01-07 04:49:00,1,1.46,-1.38,225.11,1
2024-01-07 04:50:00,1,1.26,1.29,226.6,1
2024-01-07 04:51:00,1,1.14,0.3,227.08,1
2024-01-07 04:52:00,1,-1.32,-1.81,225.56,1
2024-01-07 04:53:00,1,0.75,-0.42,224.57,1
2024-01-07 04:54:00,1,1.94,-0.94,224.9,1
2024-01-07 04:55:00,1,0.81,-1.96,227.75,1
2024-01-07 04:56:00,1,-1.07,1.84,226.17,1
2024-01-07 04:57:00,1,-0.66,0.5,224.67,1
2024-01-07 04:58:00,1,1.98,-0.98,224.48,1
2024-01-07 04:59:00,1,0.21,-0.43,229.84,1
2024-01-07 05:00:00,1,-0.1,1.3,229.21,1
2024-01-07 05:01:00,1,0.89,-1.32,226.76,1
2024-01-07 05:02:00,1,1.79,-0.13,229.99,1
2024-01-07 05:03:00,1,0.95,1.69,227.4,1
2024-01-07 05:04:00,1,-0.31,0.0,225.54,1
2024-01-07 05:05:00,1,-1.65,-0.86,223.85,1
2024-01-07 05:06:00,1,-0.4,-1.69,229.1,1
2024-01-07 05:07:00,1,-1.85,1.13,223.47,1
2024-01-07 05:08:00,1,-1.71,-1.85,224.74,1
2024-01-07 05:09:00,1,-0.37,0.64,223.14,1
2024-01-07 05:10:00,1,-1.64,1.89,228.08,1
2024-01-07 05:11:00,1,1.29,-1.82,228.68,1
2024-01-07 05:12:00,1,1.39,-0.53,224.45,1
2024-01-07 05:13:00,1,-0.05,1.32,227.26,1
2024-01-07 05:14:00,1,-0.1,1.23,225.14,1
2024-01-07 05:15:00,1,0.05,-1.08,226.06,1
2024-01-07 05:16:00,1,1.68,-0.01,229.67,1
2024-01-07 05:17:00,1,-0.45,1.17,226.86,1
2024-01-07 05:18:00,1,0.85,0.69,229.83,1
2024-01-07 05:19:00,1,1.81,-1.68,227.28,1
2024-01-07 05:20:00,1,-0.95,0.2,223.46,1
2024-01-07 05:21:00,1,1.48,-0.58,223.43,1
2024-01-07 05:22:00,1,-1.16,-0.11,223.95,1
2024-01-07 05:23:00,1,0.14,1.0,224.08,1
2024-01-07 05:24:00,1,-0.56,1.02,226.82,1
2024-01-07 05:25:00,1,-0.03,1.42,225.78,1
2024-01-07 05:26:00,1,-1.22,1.65,223.59,1
2024-01-07 05:27:00,1,-0.24,-0.03,224.63,1
2024-01-07 05:28:00,1,-0.14,0.69,229.92,1
2024-01-07 05:29:00,1,-0.1,-0.14,229.24,1
2024-01-07 05:30:00,1,-0.53,-0.85,229.6,1
2024-01-07 05:31:00,1,-1.36,1.19,229.62,1
2024-01-07 05:32:00,1,0.79,-0.29,227.12,1
2024-01-07 05:33:00,1,-1.84,-1.82,228.55,1
2024-01-07 05:34:00,1,0.52,0.63,227.21,1
2024-01-07 05:35:00,1,-0.12,0.62,223.38,1
2024-01-07 05:36:00,1,-1.58,-0.43,227.06,1
2024-01-07 05:37:00,1,1.56,-1.44,227.53,1
2024-01-07 05:38:00,1,1.0,-1.92,228.15,1
2024-01-07 05:39:00,1,1.9,-1.9,227.38,1
2024-01-07 05:40:00,1,0.93,-0.73,224.22,1
2024-01-07 05:41:00,1,-0.16,1.2,225.06,1
2024-01-07 05:42:00,1,-1.26,0.21,228.95,1
2024-01-07 05:43:00,1,-0.24,-1.63,223.12,1
2024-01-07 05:44:00,1,-1.62,0.21,226.88,1
2024-01-07 05:45:00,1,-1.18,-1.67,226.41,1
2024-01-07 05:46:00,1,0.46,-1.6,224.95,1
2024-01-07 05:47:00,1,-0.64,-1.27,223.98,1
2024-01-07 05:48:00,1,0.66,-1.55,228.15,1
2024-01-07 05:49:00,1,0.63,1.92,229.87,1
2024-01-07 05:50:00,1,-1.23,0.73,224.64,1
2024-01-07 05:51:00,1,1.13,-0.42,224.46,1
2024-01-07 05:52:00,1,-1.07,-1.99,226.99,1
2024-01-07 05:53:00,1,-0.4,-1.54,225.6,1
2024-01-07 05:54:00,1,-0.67,-1.9,225.81,1
2024-01-07 05:55:00,1,-1.29,1.27,223.81,1
2024-01-07 05:56:00,1,1.93,0.66,228.99,1
2024-01-07 05:57:00,1,-1.75,1.26,225.66,1
2024-01-07 05:58:00,1,-1.21,-0.59,229.92,1
2024-01-07 05:59:00,1,1.72,0.04,225.78,1
2024-01-07 06:00:00,1,-0.03,1.94,225.04,1
2024-01-07 06:01:00,1,-0.23,-0.16,228.08,1
2024-01-07 06:02:00,1,-1.5,1.68,226.78,1
2024-01-07 06:03:00,1,-0.82,0.07,228.32,1
2024-01-07 06:04:00,1,-1.71,0.92,223.26,1
2024-01-07 06:05:00,1,-1.71,1.0,228.71,1
2024-01-07 06:06:00,1,0.88,1.9,226.67,1
2024-01-07 06:07:00,1,1.77,1.53,224.02,1
2024-01-07 06:08:00,1,1.06,0.9,225.58,1
2024-01-07 06:09:00,1,-0.9,0.17,227.99,1
2024-01-07 06:10:00,1,0.68,1.84,228.35,1
2024-01-07 06:11:00,1,-1.51,1.71,226.21,1
2024-01-07 06:12:00,1,1.86,1.39,225.94,1
2024-01-07 06:13:00,1,-0.6,-1.45,225.05,1
2024-01-07 06:14:00,1,0.36,-1.56,229.12,1
2024-01-07 06:15:00,1,-0.85,-1.27,226.35,1
2024-01-07 06:16:00,1,-0.04,-0.74,227.99,1
2024-01-07 06:17:00,1,-0.41,-0.93,228.82,1
2024-01-07 06:18:00,1,0.46,1.67,224.83,1
2024-01-07 06:19:00,1,0.39,-0.77,229.74,1
2024-01-07 06:20:00,1,-0.71,-1.01,224.78,1
2024-01-07 06:21:00,1,1.44,1.49,228.53,1
2024-01-07 06:22:00,1,-0.25,0.64,223.5,1
2024-01-07 06:23:00,1,1.05,-1.89,227.3,1
2024-01-07 06:24:00,1,-1.44,0.38,225.28,1
2024-01-07 06:25:00,1,-0.35,1.98,226.98,1
2024-01-07 06:26:00,1,-1.19,1.78,226.97,1
2024-01-07 06:27:00,1,-0.07,0.26,226.32,1
2024-01-07 06:28:00,1,0.74,-0.22,229.43,1
2024-01-07 06:29:00,1,-1.21,0.58,225.73,1
2024-01-07 06:30:00,1,1.65,-0.93,229.86,1
2024-01-07 06:31:00,1,0.29,1.04,229.99,1
2024-01-07 06:32:00,1,0.43,-1.37,225.22,1
2024-01-07 06:33:00,1,0.35,-1.82,224.26,1
2024-01-07 06:34:00,1,-0.94,-1.31,224.79,1
2024-01-07 06:35:00,1,0.89,1.29,223.16,1
2024-01-07 06:36:00,1,1.24,-0.93,223.95,1
2024-01-07 06:37:00,1,0.47,-0.99,223.44,1
2024-01-07 06:38:00,1,0.6,-0.09,227.96,1
2024-01-07 06:39:00,1,-1.29,-0.01,229.07,1
2024-01-07 06:40:00,1,0.76,-0.16,228.05,1
2024-01-07 06:41:00,1,-1.28,-0.82,223.57,1
2024-01-07 06:42:00,1,-1.11,0.79,229.84,1
2024-01-07 06:43:00,1,-1.79,0.62,223.66,1
2024-01-07 06:44:00,1,1.88,0.17,224.22,1
2024-01-07 06:45:00,1,-1.73,1.12,229.78,1
2024-01-07 06:46:00,1,-1.95,-0.14,226.22,1
2024-01-07 06:47:00,1,1.7,-1.91,223.45,1
2024-01-07 06:48:00,1,-1.27,0.18,224.69,1
2024-01-07 06:49:00,1,-0.78,0.88,227.93,1
2024-01-07 06:50:00,1,-0.71,1.48,229.47,1
2024-01-07 06:51:00,1,0.22,0.18,224.51,1
2024-01-07 06:52:00,1,1.07,-0.43,229.39,1
2024-01-07 06:53:00,1,-1.6,-0.26,223.66,1
2024-01-07 06:54:00,1,-1.32,-1.94,225.15,1
2024-01-07 06:55:00,1,-0.13,1.97,226.54,1
2024-01-07 06:56:00,1,0.06,-0.09,223.74,1
2024-01-07 06:57:00,1,0.57,-0.02,228.39,1
2024-01-07 06:58:00,1,-0.24,1.59,225.18,1
2024-01-07 06:59:00,1,-1.5,-1.73,225.34,1
2024-01-07 07:00:00,1,1.63,0.69,229.48,1
2024-01-07 07:01:00,1,-0.03,-1.32,225.57,1
2024-01-07 07:02:00,1,-0.5,1.49,224.67,1
2024-01-07 07:03:00,1,0.08,0.67,226.16,1
2024-01-07 07:04:00,1,-1.97,-0.41,227.75,1
2024-01-07 07:05:00,1,1.5,-0.29,224.12,1
2024-01-07 07:06:00,1,-1.6,1.99,225.11,1
2024-01-07 07:07:00,1,-0.34,0.98,229.16,1
2024-01-07 07:08:00,1,1.44,1.11,225.15,1
2024-01-07 07:09:00,1,1.82,1.36,225.92,1
2024-01-07 07:10:00,1,0.32,1.4,229.75,1
2024-01-07 07:11:00,1,-1.75,0.31,227.7,1
2024-01-07 07:12:00,1,-0.91,1.1,227.19,1
2024-01-07 07:13:00,1,-1.77,0.2,226.39,1
2024-01-07 07:14:00,1,-1.68,-0.31,224.24,1
2024-01-07 07:15:00,1,0.42,-1.67,227.59,1
2024-01-07 07:16:00,1,-1.23,-1.44,229.88,1
2024-01-07 07:17:00,1,1.49,1.25,223.63,1
2024-01-07 07:18:00,1,0.35,0.58,228.73,1
2024-01-07 07:19:00,1,0.03,-0.35,225.75,1
2024-01-07 07:20:00,1,1.34,1.04,228.89,1
2024-01-07 07:21:00,1,-0.68,-1.44,227.02,1
2024-01-07 07:22:00,1,0.19,-1.53,228.11,1
2024-01-07 07:23:00,1,-0.59,1.65,227.38,1
2024-01-07 07:24:00,1,0.03,-0.83,229.49,1
2024-01-07 07:25:00,1,-0.62,-1.67,228.28,1
2024-01-07 07:26:00,1,-1.42,0.95,225.64,1
2024-01-07 07:27:00,1,0.47,-1.01,226.53,1
2024-01-07 07:28:00,1,-1.12,1.04,225.96,1
2024-01-07 07:29:00,1,-0.59,0.54,224.07,1
2024-01-07 07:30:00,1,1.1,-1.58,228.17,1
2024-01-07 07:31:00,1,1.2,-0.92,228.34,1
2024-01-07 07:32:00,1,-1.45,-1.32,223.62,1
2024-01-07 07:33:00,1,-1.41,-0.77,226.43,1
2024-01-07 07:34:00,1,-0.26,-1.31,226.37,1
2024-01-07 07:35:00,1,1.26,-1.46,224.43,1
2024-01-07 07:36:00,1,-1.99,-1.55,224.64,1
2024-01-07 07:37:00,1,-1.4,-0.36,224.0,1
2024-01-07 07:38:00,1,1.65,0.94,223.85,1
2024-01-07 07:39:00,1,-1.47,-0.33,225.21,1
2024-01-07 07:40:00,1,-0.34,-0.23,227.83,1
2024-01-07 07:41:00,1,-0.7,-1.89,224.81,1
2024-01-07 07:42:00,1,-1.45,-1.75,226.93,1
2024-01-07 07:43:00,1,1.4,-1.18,229.98,1
2024-01-07 07:44:00,1,1.12,0.95,227.04,1
2024-01-07 07:45:00,1,-0.96,-1.0,226.07,1
2024-01-07 07:46:00,1,0.0,-0.54,223.86,1
2024-01-07 07:47:00,1,1.05,-1.0,229.35,1
2024-01-07 07:48:00,1,-1.56,-0.13,229.54,1
2024-01-07 07:49:00,1,0.25,-0.85,226.14,1
2024-01-07 07:50:00,1,0.85,0.55,229.98,1
2024-01-07 07:51:00,1,-1.09,-0.09,227.49,1
2024-01-07 07:52:00,1,-0.06,0.5,229.91,1
2024-01-07 07:53:00,1,-0.7,1.01,228.95,1
2024-01-07 07:54:00,1,1.18,-1.77,227.29,1
2024-01-07 07:55:00,1,1.48,1.87,228.61,1
2024-01-07 07:56:00,1,0.8,1.23,225.71,1
2024-01-07 07:57:00,1,-0.56,1.21,225.75,1
2024-01-07 07:58:00,1,-1.63,-0.44,228.71,1
2024-01-07 07:59:00,1,0.52,-1.04,226.68,1
2024-01-07 08:00:00,1,-1.46,0.43,226.1,1
2024-01-07 08:01:00,1,0.3,-1.06,226.7,1
2024-01-07 08:02:00,1,1.07,-1.67,228.37,1
2024-01-07 08:03:00,1,1.11,-0.55,224.44,1
2024-01-07 08:04:00,1,1.79,0.83,227.44,1
2024-01-07 08:05:00,1,-0.03,0.92,226.88,1
2024-01-07 08:06:00,1,-1.21,-0.16,225.43,1
2024-01-07 08:07:00,1,-0.66,-1.28,223.48,1
2024-01-07 08:08:00,1,0.08,-0.87,227.4,1
2024-01-07 08:09:00,1,-0.13,-1.22,227.66,1
2024-01-07 08:10:00,1,-0.13,1.07,226.31,1
2024-01-07 08:11:00,1,0.43,1.52,226.74,1
2024-01-07 08:12:00,1,0.05,-0.81,224.92,1
2024-01-07 08:13:00,1,0.12,0.58,227.91,1
2024-01-07 08:14:00,1,-0.3,1.2,224.15,1
2024-01-07 08:15:00,1,-0.58,1.72,225.51,1
2024-01-07 08:16:00,1,-1.99,1.12,228.12,1
2024-01-07 08:17:00,1,-0.6,-0.05,223.66,1
2024-01-07 08:18:00,1,-1.67,-0.24,229.01,1
2024-01-07 08:19:00,1,1.06,1.41,224.97,1
2024-01-07 08:20:00,1,-0.79,0.12,223.97,1
2024-01-07 08:21:00,1,-0.97,0.98,228.84,1
2024-01-07 08:22:00,1,-1.16,1.98,228.05,1
2024-01-07 08:23:00,1,0.56,0.66,227.68,1
2024-01-07 08:24:00,1,0.96,1.11,227.05,1
2024-01-07 08:25:00,1,0.07,1.22,224.89,1
2024-01-07 08:26:00,1,1.27,1.77,226.49,1
2024-01-07 08:27:00,1,-0.07,-0.26,227.8,1
2024-01-07 08:28:00,1,0.88,1.01,225.43,1
2024-01-07 08:29:00,1,-0.71,-0.45,223.57,1
2024-01-07 08:30:00,1,0.85,1.88,227.56,1
2024-01-07 08:31:00,1,-1.81,-0.48,229.14,1
2024-01-07 08:32:00,1,-1.84,-0.98,227.59,1
2024-01-07 08:33:00,1,1.65,0.27,229.43,1
2024-01-07 08:34:00,1,1.02,0.37,224.03,1
2024-01-07 08:35:00,1,-1.97,-0.58,229.03,1
2024-01-07 08:36:00,1,1.23,1.12,225.75,1
2024-01-07 08:37:00,1,1.92,0.57,226.3,1
2024-01-07 08:38:00,1,0.4,1.8,225.39,1
2024-01-07 08:39:00,1,1.4,-0.36,226.17,1
2024-01-07 08:40:00,1,-0.49,0.16,223.12,1
2024-01-07 08:41:00,1,-0.45,-1.61,229.6,1
2024-01-07 08:42:00,1,-1.47,-0.39,228.97,1
2024-01-07 08:43:00,1,-1.1,-0.19,223.01,1
2024-01-07 08:44:00,1,-1.66,-1.62,228.91,1
2024-01-07 08:45:00,1,1.55,0.85,226.12,1
2024-01-07 08:46:00,1,-0.24,-1.53,225.65,1
2024-01-07 08:47:00,1,0.35,-0.78,229.34,1
2024-01-07 08:48:00,1,-0.03,1.18,228.04,1
2024-01-07 08:49:00,1,1.82,-1.71,229.08,1
